sequence,source_id,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,url_source,screen,row_index,status,priority
1,"{""feed_url"": ""https://diygod.cc/feed"", ""local_xml_url"": """", ""row_index"": 2, ""source_category"": ""Articles"", ""source_name"": ""Hi, DIYgod"", ""xml_url"": ""https://diygod.cc/feed""}","Hi, DIYgod",Articles,,https://diygod.cc/feed,https://diygod.cc/feed,docker-host,xml_url,True,2,active,P2
2,"{""feed_url"": ""http://host.docker.internal:1200/bookfere/books"", ""local_xml_url"": ""http://127.0.0.1:1200/bookfere/books"", ""row_index"": 76, ""source_category"": ""SocialMedia"", ""source_name"": ""图书推荐 – 书伴"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bookfere/books""}",图书推荐 – 书伴,SocialMedia,http://127.0.0.1:1200/bookfere/books,https://macmini-rsshub.tail99ecfa.ts.net/bookfere/books,http://host.docker.internal:1200/bookfere/books,docker-host,local_xml_url,True,76,active,P2
3,"{""feed_url"": ""https://www.youtube.com/feeds/videos.xml?channel_id=UCWZwfV3ICOt3uEPpW6hYK4g"", ""local_xml_url"": """", ""row_index"": 353, ""source_category"": ""Videos"", ""source_name"": ""AI Foundations"", ""xml_url"": ""https://www.youtube.com/feeds/videos.xml?channel_id=UCWZwfV3ICOt3uEPpW6hYK4g""}",AI Foundations,Videos,,https://www.youtube.com/feeds/videos.xml?channel_id=UCWZwfV3ICOt3uEPpW6hYK4g,https://www.youtube.com/feeds/videos.xml?channel_id=UCWZwfV3ICOt3uEPpW6hYK4g,docker-host,xml_url,True,353,active,P2
4,"{""feed_url"": ""https://rolen.wiki/feed/"", ""local_xml_url"": """", ""row_index"": 5, ""source_category"": ""个人博客-人生"", ""source_name"": ""Rolen's Blog"", ""xml_url"": ""https://rolen.wiki/feed/""}",Rolen's Blog,个人博客-人生,,https://rolen.wiki/feed/,https://rolen.wiki/feed/,docker-host,xml_url,True,5,active,P2
5,"{""feed_url"": ""http://host.docker.internal:1200/12371/zxfb"", ""local_xml_url"": ""http://127.0.0.1:1200/12371/zxfb"", ""row_index"": 64, ""source_category"": ""党政信息"", ""source_name"": ""最新发布_共产党员网"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/12371/zxfb""}",最新发布_共产党员网,党政信息,http://127.0.0.1:1200/12371/zxfb,https://macmini-rsshub.tail99ecfa.ts.net/12371/zxfb,http://host.docker.internal:1200/12371/zxfb,docker-host,local_xml_url,True,64,active,P2
